group	label	param	source_param_value	target_param_value	fractional_error_mass	share_within_source_param_value
complexity_bucket	cv_depth1	alignment_code	ac	ac	4490.0	0.408107616796946
complexity_bucket	cv_depth1	alignment_code	ac	er	6512.0	0.591892383203054
complexity_bucket	cv_depth1	alignment_code	er	ac	109.0	0.014504324683965402
complexity_bucket	cv_depth1	alignment_code	er	er	7406.0	0.9854956753160345
complexity_bucket	cv_depth1	anc_wo	ovs	ovs	246.5	0.17420494699646644
complexity_bucket	cv_depth1	anc_wo	ovs	sov	964.75	0.6818021201413428
complexity_bucket	cv_depth1	anc_wo	ovs	svo	38.75	0.027385159010600707
complexity_bucket	cv_depth1	anc_wo	ovs	vos	165.0	0.1166077738515901
complexity_bucket	cv_depth1	anc_wo	sov	ovs	1056.5	0.1942452656738371
complexity_bucket	cv_depth1	anc_wo	sov	sov	2372.25	0.43615554329840045
complexity_bucket	cv_depth1	anc_wo	sov	svo	718.75	0.132147453576025
complexity_bucket	cv_depth1	anc_wo	sov	vos	1291.5	0.23745173745173745
complexity_bucket	cv_depth1	anc_wo	svo	ovs	15.5	0.0031408308004052684
complexity_bucket	cv_depth1	anc_wo	svo	sov	668.75	0.13551165146909827
complexity_bucket	cv_depth1	anc_wo	svo	svo	1996.0	0.4044579533941236
complexity_bucket	cv_depth1	anc_wo	svo	vos	2254.75	0.45688956433637284
complexity_bucket	cv_depth1	anc_wo	vos	ovs	95.5	0.014194411414982164
complexity_bucket	cv_depth1	anc_wo	vos	sov	1275.75	0.1896180142687277
complexity_bucket	cv_depth1	anc_wo	vos	svo	2171.0	0.32268133174791913
complexity_bucket	cv_depth1	anc_wo	vos	vos	3185.75	0.473506242568371
complexity_bucket	cv_depth1	clause_wo	sov	sov	5619.0	0.925852694018784
complexity_bucket	cv_depth1	clause_wo	sov	svo	342.0	0.05635195254572417
complexity_bucket	cv_depth1	clause_wo	sov	vos	108.0	0.017795353435491844
complexity_bucket	cv_depth1	clause_wo	svo	sov	109.0	0.014662362119989239
complexity_bucket	cv_depth1	clause_wo	svo	svo	5963.0	0.8021253699219801
complexity_bucket	cv_depth1	clause_wo	svo	vos	1362.0	0.18321226795803067
complexity_bucket	cv_depth1	clause_wo	vos	sov	8.0	0.0015955325089748703
complexity_bucket	cv_depth1	clause_wo	vos	svo	61.0	0.012165935380933387
complexity_bucket	cv_depth1	clause_wo	vos	vos	4945.0	0.9862385321100917
complexity_bucket	cv_depth1	comp_system_code	b	b	4415.0	0.550498753117207
complexity_bucket	cv_depth1	comp_system_code	b	d	3605.0	0.449501246882793
complexity_bucket	cv_depth1	comp_system_code	d	b	6343.0	0.6042678860626846
complexity_bucket	cv_depth1	comp_system_code	d	d	4154.0	0.39573211393731544
complexity_bucket	cv_depth1	np_wo	gn	gn	4579.5	0.4734312002481133
complexity_bucket	cv_depth1	np_wo	gn	ng	5093.5	0.5265687997518866
complexity_bucket	cv_depth1	np_wo	ng	gn	4994.5	0.5647331524197196
complexity_bucket	cv_depth1	np_wo	ng	ng	3849.5	0.4352668475802804
complexity_bucket	cv_depth1	strategy_code	ep	ep	996.75	0.25
complexity_bucket	cv_depth1	strategy_code	ep	no	996.75	0.25
complexity_bucket	cv_depth1	strategy_code	ep	pa	996.75	0.25
complexity_bucket	cv_depth1	strategy_code	ep	se	996.75	0.25
complexity_bucket	cv_depth1	strategy_code	no	ep	1028.0	0.25
complexity_bucket	cv_depth1	strategy_code	no	no	1028.0	0.25
complexity_bucket	cv_depth1	strategy_code	no	pa	1028.0	0.25
complexity_bucket	cv_depth1	strategy_code	no	se	1028.0	0.25
complexity_bucket	cv_depth1	strategy_code	pa	ep	1256.5	0.25
complexity_bucket	cv_depth1	strategy_code	pa	no	1256.5	0.25
complexity_bucket	cv_depth1	strategy_code	pa	pa	1256.5	0.25
complexity_bucket	cv_depth1	strategy_code	pa	se	1256.5	0.25
complexity_bucket	cv_depth1	strategy_code	se	ep	1348.0	0.25
complexity_bucket	cv_depth1	strategy_code	se	no	1348.0	0.25
complexity_bucket	cv_depth1	strategy_code	se	pa	1348.0	0.25
complexity_bucket	cv_depth1	strategy_code	se	se	1348.0	0.25
complexity_bucket	cv_depth2plus	alignment_code	ac	ac	287.0	0.22230828814872192
complexity_bucket	cv_depth2plus	alignment_code	ac	er	1004.0	0.7776917118512781
complexity_bucket	cv_depth2plus	alignment_code	er	ac	3.0	0.00911854103343465
complexity_bucket	cv_depth2plus	alignment_code	er	er	326.0	0.9908814589665653
complexity_bucket	cv_depth2plus	anc_wo	ovs	ovs	26.0	0.1452513966480447
complexity_bucket	cv_depth2plus	anc_wo	ovs	sov	137.375	0.7674581005586593
complexity_bucket	cv_depth2plus	anc_wo	ovs	svo	1.5	0.008379888268156424
complexity_bucket	cv_depth2plus	anc_wo	ovs	vos	14.125	0.07891061452513966
complexity_bucket	cv_depth2plus	anc_wo	sov	ovs	100.75	0.23539719626168223
complexity_bucket	cv_depth2plus	anc_wo	sov	sov	208.5	0.4871495327102804
complexity_bucket	cv_depth2plus	anc_wo	sov	svo	23.5	0.054906542056074766
complexity_bucket	cv_depth2plus	anc_wo	sov	vos	95.25	0.22254672897196262
complexity_bucket	cv_depth2plus	anc_wo	svo	ovs	0.5	0.0014749262536873156
complexity_bucket	cv_depth2plus	anc_wo	svo	sov	42.5	0.12536873156342182
complexity_bucket	cv_depth2plus	anc_wo	svo	svo	105.5	0.3112094395280236
complexity_bucket	cv_depth2plus	anc_wo	svo	vos	190.5	0.5619469026548672
complexity_bucket	cv_depth2plus	anc_wo	vos	ovs	7.25	0.010756676557863502
complexity_bucket	cv_depth2plus	anc_wo	vos	sov	139.125	0.20641691394658754
complexity_bucket	cv_depth2plus	anc_wo	vos	svo	199.5	0.2959940652818991
complexity_bucket	cv_depth2plus	anc_wo	vos	vos	328.125	0.48683234421364985
complexity_bucket	cv_depth2plus	clause_wo	sov	sov	588.0	0.9735099337748344
complexity_bucket	cv_depth2plus	clause_wo	sov	svo	15.0	0.024834437086092714
complexity_bucket	cv_depth2plus	clause_wo	sov	vos	1.0	0.0016556291390728477
complexity_bucket	cv_depth2plus	clause_wo	svo	sov	3.0	0.010869565217391304
complexity_bucket	cv_depth2plus	clause_wo	svo	svo	193.0	0.6992753623188406
complexity_bucket	cv_depth2plus	clause_wo	svo	vos	80.0	0.2898550724637681
complexity_bucket	cv_depth2plus	clause_wo	vos	svo	6.0	0.008108108108108109
complexity_bucket	cv_depth2plus	clause_wo	vos	vos	734.0	0.9918918918918919
complexity_bucket	cv_depth2plus	comp_system_code	b	b	684.0	0.95
complexity_bucket	cv_depth2plus	comp_system_code	b	d	36.0	0.05
complexity_bucket	cv_depth2plus	comp_system_code	d	b	166.0	0.18444444444444444
complexity_bucket	cv_depth2plus	comp_system_code	d	d	734.0	0.8155555555555556
complexity_bucket	cv_depth2plus	np_wo	gn	gn	337.0	0.4298469387755102
complexity_bucket	cv_depth2plus	np_wo	gn	ng	447.0	0.5701530612244898
complexity_bucket	cv_depth2plus	np_wo	ng	gn	538.0	0.6435406698564593
complexity_bucket	cv_depth2plus	np_wo	ng	ng	298.0	0.35645933014354064
complexity_bucket	cv_depth2plus	strategy_code	ep	ep	71.75	0.25
complexity_bucket	cv_depth2plus	strategy_code	ep	no	71.75	0.25
complexity_bucket	cv_depth2plus	strategy_code	ep	pa	71.75	0.25
complexity_bucket	cv_depth2plus	strategy_code	ep	se	71.75	0.25
complexity_bucket	cv_depth2plus	strategy_code	no	ep	86.0	0.25
complexity_bucket	cv_depth2plus	strategy_code	no	no	86.0	0.25
complexity_bucket	cv_depth2plus	strategy_code	no	pa	86.0	0.25
complexity_bucket	cv_depth2plus	strategy_code	no	se	86.0	0.25
complexity_bucket	cv_depth2plus	strategy_code	pa	ep	128.0	0.25
complexity_bucket	cv_depth2plus	strategy_code	pa	no	128.0	0.25
complexity_bucket	cv_depth2plus	strategy_code	pa	pa	128.0	0.25
complexity_bucket	cv_depth2plus	strategy_code	pa	se	128.0	0.25
complexity_bucket	cv_depth2plus	strategy_code	se	ep	119.25	0.25
complexity_bucket	cv_depth2plus	strategy_code	se	no	119.25	0.25
complexity_bucket	cv_depth2plus	strategy_code	se	pa	119.25	0.25
complexity_bucket	cv_depth2plus	strategy_code	se	se	119.25	0.25
complexity_bucket	iv_plain	alignment_code	ac	ac	1470.0	0.5
complexity_bucket	iv_plain	alignment_code	ac	er	1470.0	0.5
complexity_bucket	iv_plain	alignment_code	er	ac	1853.5	0.5
complexity_bucket	iv_plain	alignment_code	er	er	1853.5	0.5
complexity_bucket	iv_plain	anc_wo	ovs	sov	137.25	0.2518348623853211
complexity_bucket	iv_plain	anc_wo	ovs	svo	153.75	0.28211009174311924
complexity_bucket	iv_plain	anc_wo	ovs	vos	254.0	0.46605504587155966
complexity_bucket	iv_plain	anc_wo	sov	ovs	138.375	0.06350390087195962
complexity_bucket	iv_plain	anc_wo	sov	sov	322.875	0.1481757687012391
complexity_bucket	iv_plain	anc_wo	sov	svo	492.125	0.22584901330885726
complexity_bucket	iv_plain	anc_wo	sov	vos	1225.625	0.562471317117944
complexity_bucket	iv_plain	anc_wo	svo	ovs	41.625	0.022247461250668094
complexity_bucket	iv_plain	anc_wo	svo	sov	266.25	0.14230358097274184
complexity_bucket	iv_plain	anc_wo	svo	svo	457.875	0.244722073757349
complexity_bucket	iv_plain	anc_wo	svo	vos	1105.25	0.590726884019241
complexity_bucket	iv_plain	anc_wo	vos	ovs	25.875	0.012609649122807017
complexity_bucket	iv_plain	anc_wo	vos	sov	406.75	0.19822124756335283
complexity_bucket	iv_plain	anc_wo	vos	svo	601.5	0.29312865497076024
complexity_bucket	iv_plain	anc_wo	vos	vos	1017.875	0.4960404483430799
complexity_bucket	iv_plain	clause_wo	sov	sov	386.0	0.15323541087733228
complexity_bucket	iv_plain	clause_wo	sov	svo	386.0	0.15323541087733228
complexity_bucket	iv_plain	clause_wo	sov	vos	1747.0	0.6935291782453354
complexity_bucket	iv_plain	clause_wo	svo	sov	126.0	0.03617571059431524
complexity_bucket	iv_plain	clause_wo	svo	svo	126.0	0.03617571059431524
complexity_bucket	iv_plain	clause_wo	svo	vos	3231.0	0.9276485788113695
complexity_bucket	iv_plain	clause_wo	vos	sov	161.5	0.2503875968992248
complexity_bucket	iv_plain	clause_wo	vos	svo	161.5	0.2503875968992248
complexity_bucket	iv_plain	clause_wo	vos	vos	322.0	0.4992248062015504
complexity_bucket	iv_plain	comp_system_code	b	b	1585.0	0.5
complexity_bucket	iv_plain	comp_system_code	b	d	1585.0	0.5
complexity_bucket	iv_plain	comp_system_code	d	b	1738.5	0.5
complexity_bucket	iv_plain	comp_system_code	d	d	1738.5	0.5
complexity_bucket	iv_plain	np_wo	gn	gn	1349.0	0.4062029509183981
complexity_bucket	iv_plain	np_wo	gn	ng	1972.0	0.5937970490816019
complexity_bucket	iv_plain	np_wo	ng	gn	1986.5	0.5972639807576668
complexity_bucket	iv_plain	np_wo	ng	ng	1339.5	0.40273601924233315
complexity_bucket	iv_plain	strategy_code	ep	ep	405.75	0.25
complexity_bucket	iv_plain	strategy_code	ep	no	405.75	0.25
complexity_bucket	iv_plain	strategy_code	ep	pa	405.75	0.25
complexity_bucket	iv_plain	strategy_code	ep	se	405.75	0.25
complexity_bucket	iv_plain	strategy_code	no	ep	427.0	0.25
complexity_bucket	iv_plain	strategy_code	no	no	427.0	0.25
complexity_bucket	iv_plain	strategy_code	no	pa	427.0	0.25
complexity_bucket	iv_plain	strategy_code	no	se	427.0	0.25
complexity_bucket	iv_plain	strategy_code	pa	ep	393.5	0.25
complexity_bucket	iv_plain	strategy_code	pa	no	393.5	0.25
complexity_bucket	iv_plain	strategy_code	pa	pa	393.5	0.25
complexity_bucket	iv_plain	strategy_code	pa	se	393.5	0.25
complexity_bucket	iv_plain	strategy_code	se	ep	435.5	0.25
complexity_bucket	iv_plain	strategy_code	se	no	435.5	0.25
complexity_bucket	iv_plain	strategy_code	se	pa	435.5	0.25
complexity_bucket	iv_plain	strategy_code	se	se	435.5	0.25
complexity_bucket	pp_or_particle	alignment_code	ac	ac	4836.5	0.7808362931869551
complexity_bucket	pp_or_particle	alignment_code	ac	er	1357.5	0.2191637068130449
complexity_bucket	pp_or_particle	alignment_code	er	ac	654.0	0.11699463327370305
complexity_bucket	pp_or_particle	alignment_code	er	er	4936.0	0.8830053667262969
complexity_bucket	pp_or_particle	anc_wo	ovs	ovs	53.0	0.04080061585835258
complexity_bucket	pp_or_particle	anc_wo	ovs	sov	1177.125	0.9061778290993071
complexity_bucket	pp_or_particle	anc_wo	ovs	svo	15.375	0.011836027713625866
complexity_bucket	pp_or_particle	anc_wo	ovs	vos	53.5	0.041185527328714396
complexity_bucket	pp_or_particle	anc_wo	sov	ovs	1436.5	0.32280898876404496
complexity_bucket	pp_or_particle	anc_wo	sov	sov	1578.5	0.3547191011235955
complexity_bucket	pp_or_particle	anc_wo	sov	svo	172.25	0.03870786516853932
complexity_bucket	pp_or_particle	anc_wo	sov	vos	1262.75	0.28376404494382024
complexity_bucket	pp_or_particle	anc_wo	svo	ovs	16.625	0.009727911059098888
complexity_bucket	pp_or_particle	anc_wo	svo	sov	157.75	0.09230544177881803
complexity_bucket	pp_or_particle	anc_wo	svo	svo	374.625	0.21920713867758923
complexity_bucket	pp_or_particle	anc_wo	svo	vos	1160.0	0.6787595084844938
complexity_bucket	pp_or_particle	anc_wo	vos	ovs	43.125	0.009968793342579751
complexity_bucket	pp_or_particle	anc_wo	vos	sov	1305.125	0.30169325011558024
complexity_bucket	pp_or_particle	anc_wo	vos	svo	1480.625	0.34226190476190477
complexity_bucket	pp_or_particle	anc_wo	vos	vos	1497.125	0.3460760517799353
complexity_bucket	pp_or_particle	clause_wo	sov	sov	5522.5	0.9556151583318914
complexity_bucket	pp_or_particle	clause_wo	sov	svo	88.5	0.015314068177885448
complexity_bucket	pp_or_particle	clause_wo	sov	vos	168.0	0.02907077349022322
complexity_bucket	pp_or_particle	clause_wo	svo	sov	90.0	0.056532663316582916
complexity_bucket	pp_or_particle	clause_wo	svo	svo	1004.0	0.6306532663316583
complexity_bucket	pp_or_particle	clause_wo	svo	vos	498.0	0.3128140703517588
complexity_bucket	pp_or_particle	clause_wo	vos	sov	59.0	0.013369589848175845
complexity_bucket	pp_or_particle	clause_wo	vos	svo	112.0	0.025379560389757534
complexity_bucket	pp_or_particle	clause_wo	vos	vos	4242.0	0.9612508497620667
complexity_bucket	pp_or_particle	comp_system_code	b	b	3338.0	0.5896484720014131
complexity_bucket	pp_or_particle	comp_system_code	b	d	2323.0	0.4103515279985868
complexity_bucket	pp_or_particle	comp_system_code	d	b	2836.5	0.4632533072023518
complexity_bucket	pp_or_particle	comp_system_code	d	d	3286.5	0.5367466927976482
complexity_bucket	pp_or_particle	np_wo	gn	gn	948.5	0.1628046687263989
complexity_bucket	pp_or_particle	np_wo	gn	ng	4877.5	0.8371953312736011
complexity_bucket	pp_or_particle	np_wo	ng	gn	5108.0	0.8573346760657939
complexity_bucket	pp_or_particle	np_wo	ng	ng	850.0	0.1426653239342061
complexity_bucket	pp_or_particle	strategy_code	ep	ep	721.75	0.25
complexity_bucket	pp_or_particle	strategy_code	ep	no	721.75	0.25
complexity_bucket	pp_or_particle	strategy_code	ep	pa	721.75	0.25
complexity_bucket	pp_or_particle	strategy_code	ep	se	721.75	0.25
complexity_bucket	pp_or_particle	strategy_code	no	ep	732.75	0.25
complexity_bucket	pp_or_particle	strategy_code	no	no	732.75	0.25
complexity_bucket	pp_or_particle	strategy_code	no	pa	732.75	0.25
complexity_bucket	pp_or_particle	strategy_code	no	se	732.75	0.25
complexity_bucket	pp_or_particle	strategy_code	pa	ep	727.25	0.25
complexity_bucket	pp_or_particle	strategy_code	pa	no	727.25	0.25
complexity_bucket	pp_or_particle	strategy_code	pa	pa	727.25	0.25
complexity_bucket	pp_or_particle	strategy_code	pa	se	727.25	0.25
complexity_bucket	pp_or_particle	strategy_code	se	ep	764.25	0.25
complexity_bucket	pp_or_particle	strategy_code	se	no	764.25	0.25
complexity_bucket	pp_or_particle	strategy_code	se	pa	764.25	0.25
complexity_bucket	pp_or_particle	strategy_code	se	se	764.25	0.25
complexity_bucket	tv_plain_obj	alignment_code	ac	ac	5153.0	0.8060378539027061
complexity_bucket	tv_plain_obj	alignment_code	ac	er	1240.0	0.19396214609729392
complexity_bucket	tv_plain_obj	alignment_code	er	ac	1373.0	0.21188271604938272
complexity_bucket	tv_plain_obj	alignment_code	er	er	5107.0	0.7881172839506173
complexity_bucket	tv_plain_obj	anc_wo	ovs	ovs	70.25	0.04683333333333333
complexity_bucket	tv_plain_obj	anc_wo	ovs	sov	1297.625	0.8650833333333333
complexity_bucket	tv_plain_obj	anc_wo	ovs	svo	33.0	0.022
complexity_bucket	tv_plain_obj	anc_wo	ovs	vos	99.125	0.06608333333333333
complexity_bucket	tv_plain_obj	anc_wo	sov	ovs	1655.25	0.33025738228252194
complexity_bucket	tv_plain_obj	anc_wo	sov	sov	1789.625	0.35706803671189147
complexity_bucket	tv_plain_obj	anc_wo	sov	svo	143.5	0.02863128491620112
complexity_bucket	tv_plain_obj	anc_wo	sov	vos	1423.625	0.2840432960893855
complexity_bucket	tv_plain_obj	anc_wo	svo	ovs	102.25	0.05763810597519729
complexity_bucket	tv_plain_obj	anc_wo	svo	sov	276.25	0.15572153325817362
complexity_bucket	tv_plain_obj	anc_wo	svo	svo	193.25	0.10893461104847801
complexity_bucket	tv_plain_obj	anc_wo	svo	vos	1202.25	0.6777057497181511
complexity_bucket	tv_plain_obj	anc_wo	vos	ovs	119.75	0.026106387617178983
complexity_bucket	tv_plain_obj	anc_wo	vos	sov	1502.875	0.3276378896882494
complexity_bucket	tv_plain_obj	anc_wo	vos	svo	1438.0	0.31349465881839983
complexity_bucket	tv_plain_obj	anc_wo	vos	vos	1526.375	0.33276106387617177
complexity_bucket	tv_plain_obj	clause_wo	sov	sov	6161.0	0.9316497807349161
complexity_bucket	tv_plain_obj	clause_wo	sov	svo	98.0	0.014819295327385454
complexity_bucket	tv_plain_obj	clause_wo	sov	vos	354.0	0.053530923937698476
complexity_bucket	tv_plain_obj	clause_wo	svo	sov	641.0	0.3922888616891065
complexity_bucket	tv_plain_obj	clause_wo	svo	svo	255.0	0.15605875152998777
complexity_bucket	tv_plain_obj	clause_wo	svo	vos	738.0	0.45165238678090575
complexity_bucket	tv_plain_obj	clause_wo	vos	sov	150.0	0.0324254215304799
complexity_bucket	tv_plain_obj	clause_wo	vos	svo	193.0	0.04172070903588413
complexity_bucket	tv_plain_obj	clause_wo	vos	vos	4283.0	0.925853869433636
complexity_bucket	tv_plain_obj	comp_system_code	b	b	3158.5	0.5
complexity_bucket	tv_plain_obj	comp_system_code	b	d	3158.5	0.5
complexity_bucket	tv_plain_obj	comp_system_code	d	b	3278.0	0.5
complexity_bucket	tv_plain_obj	comp_system_code	d	d	3278.0	0.5
complexity_bucket	tv_plain_obj	np_wo	gn	gn	902.0	0.14054222499220942
complexity_bucket	tv_plain_obj	np_wo	gn	ng	5516.0	0.8594577750077906
complexity_bucket	tv_plain_obj	np_wo	ng	gn	5497.5	0.8516653756777691
complexity_bucket	tv_plain_obj	np_wo	ng	ng	957.5	0.14833462432223082
complexity_bucket	tv_plain_obj	strategy_code	ep	ep	791.0	0.25
complexity_bucket	tv_plain_obj	strategy_code	ep	no	791.0	0.25
complexity_bucket	tv_plain_obj	strategy_code	ep	pa	791.0	0.25
complexity_bucket	tv_plain_obj	strategy_code	ep	se	791.0	0.25
complexity_bucket	tv_plain_obj	strategy_code	no	ep	805.75	0.25
complexity_bucket	tv_plain_obj	strategy_code	no	no	805.75	0.25
complexity_bucket	tv_plain_obj	strategy_code	no	pa	805.75	0.25
complexity_bucket	tv_plain_obj	strategy_code	no	se	805.75	0.25
complexity_bucket	tv_plain_obj	strategy_code	pa	ep	792.75	0.25
complexity_bucket	tv_plain_obj	strategy_code	pa	no	792.75	0.25
complexity_bucket	tv_plain_obj	strategy_code	pa	pa	792.75	0.25
complexity_bucket	tv_plain_obj	strategy_code	pa	se	792.75	0.25
complexity_bucket	tv_plain_obj	strategy_code	se	ep	828.75	0.25
complexity_bucket	tv_plain_obj	strategy_code	se	no	828.75	0.25
complexity_bucket	tv_plain_obj	strategy_code	se	pa	828.75	0.25
complexity_bucket	tv_plain_obj	strategy_code	se	se	828.75	0.25
construction_detail	cop_n	alignment_code	ac	ac	7810.000000000007	0.9452916969256839
construction_detail	cop_n	alignment_code	ac	er	452.00000000000034	0.054708303074316136
construction_detail	cop_n	alignment_code	er	ac	462.0	0.04594728990551963
construction_detail	cop_n	alignment_code	er	er	9593.000000000013	0.9540527100944812
construction_detail	cop_n	anc_wo	ovs	ovs	35.5	0.019241192411924114
construction_detail	cop_n	anc_wo	ovs	sov	1408.1250000000005	0.7632113821138212
construction_detail	cop_n	anc_wo	ovs	svo	5.0	0.002710027100271002
construction_detail	cop_n	anc_wo	ovs	vos	396.37500000000006	0.21483739837398372
construction_detail	cop_n	anc_wo	sov	ovs	2059.833333333334	0.31660518495747525
construction_detail	cop_n	anc_wo	sov	sov	2572.875000000002	0.3954618813403015
construction_detail	cop_n	anc_wo	sov	svo	132.0	0.020288964033200123
construction_detail	cop_n	anc_wo	sov	vos	1741.2916666666674	0.2676439696690236
construction_detail	cop_n	anc_wo	svo	ovs	13.583333333333332	0.0035099052540913025
construction_detail	cop_n	anc_wo	svo	sov	1651.7500000000002	0.4268087855297161
construction_detail	cop_n	anc_wo	svo	svo	565.7500000000003	0.14618863049095623
construction_detail	cop_n	anc_wo	svo	vos	1638.9166666666674	0.4234926787252373
construction_detail	cop_n	anc_wo	vos	ovs	82.16666666666669	0.013478783902012247
construction_detail	cop_n	anc_wo	vos	sov	1600.9999999999998	0.26263123359580043
